"","internal_id","pieces"
"1695",11846," caught a small stinger fish"
"1696",11846," the summers are"
"1697",11846," spent most of the day reading"
"1698",11845," they arranged for bro nuttall to attend to me duri"
"1699",11845,"m and "
"1700",11845," he was glad that bro"
"1701",11845," dr snow called this "
"1702",11845," i ate a bowl of soup for supper"
"1703",11845," the medicine to work on my bowels operated and caused my going to the closet"
"1704",11845," my left shoulder gave me some pain tonight, but on being rubbed "
"1705",11845," i had the orders for my families"
"1706",11845," my pulse is about normal, the "
"1707",11845," ate a bowl of bread and milk for breakfast"
"1708",11845," w railway and others having called at the office"
"1709",11845," talked of my attending"
"1710",11845," i slept "
"1711",11845," ate a little steak and bread &amp; glass of milk"
"1712",11845," bros "
"1713",11845," george temple, st"
"1714",11845," george, washington county, utah|st george "
"1715",11845," i told"
"1716",11844," i spent the day in the office and met with"
"1717",11844," sunday i spent the day in camp reading"
"1718",11843," my nephew"
"1719",11843," i paccompanied my son to the depo to join his "
"1720",11843," i i spent the day in the office had a good deal of company"
"1721",11843," an exceding busy day had an interview"
"1722",11842,"|joseph "
"1723",11841," we went on board of carrs"
"1724",11841," we met many brethren in the morning"
"1725",11841," we heard correspondent letters being read then"
"1726",11841,", united states|wash-"
"1727",11841," i spent the day in the office had many visiters"
"1728",11841," we had the election to day i voted for the first time"
"1729",11840," we had a vary busy day"
"1730",11840," our "
"1731",11839," i met with the quorum of the twelve "
"1732",11839," on my "
"1733",11839,"mi and heard the report "
"1734",11839," they sold during the year"
"1735",11838,"unto whom you have borne"
"1736",11838," therefore, how great"
"1737",11838," no man knoweth the "
"1738",11838," therefore, prepare "
"1739",11837,"interview with col"
"1740",11837," we saw ten century"
"1741",11837," i seem to have taken cold and it has "
"1742",11837," for the first time in years i see and hear crows in the trees near the hotel"
"1743",11837," we took a carriage and rode"
"1744",11837," this is described as one of the most delightful "
"1745",11837," we rode through the pacific drive "
"1746",11837," there was a cypress grove, the driver said "
"1747",11837," drove through the pacific companys"
"1748",11837," we passed through a herd of"
"1749",11837," we stopped and bought some sea"
"1750",11837," we caught one rock fish of about "
"1751",11837," all the fish were very small"
"1752",11837," brother"
"1753",11837," asahel hooked a"
"1754",11835," at one time my breath seemed to "
"1755",11834," we have a hard snow storm this morning we have a"
"1756",11834," sunday i spent the day at home"
"1757",11833," independence day while the sons went"
"1758",11833," i met with the twelve besides having many calls"
"1759",11832,"blessings that i will pour out upon "
"1760",11832," and as i the "
"1761",11832," i have also "
"1762",11830," i met many at the office this morning including brother "
"1763",11830," i received "
"1764",11830," senators"
"1765",11829,"viewed many places saw a forest occupied with all "
"1766",11829," we saw a plant sily, the"
"1767",11829," there are but very few of"
"1768",11829," we traveled over much ground, and "
"1769",11829," we had an interview with prest"
"1770",11829," tanner|henry s"
"1771",11829," all the company "
"1772",11829," had a very interesting journey "
"1773",11829," a vast amount of fruit orchards, the most "
"1774",11829," monterey is one of the most "
"1775",11829," we had an"
"1776",11828," i met with the twelve apostles"
"1777",11828," the committee visited the temple"
"1778",11828," i was sick but i went to the office i received letters from"
"1779",11828," i feel quite weak i got a letter from mr osborn"
"1780",11827," i wrote"
"1781",11827," i spent the day at home and in the evening i went on"
"1782",11827," afternoon sacrament administered"
"1783",11827," we held a meeting in the evening and ww "
"1784",11826," owen's return etc"
"1785",11825," i went home in a snow storm"
"1786",11825," woodruff|wm w "
"1787",11824," we heard"
"1788",11824," in the afternoon w woodruff"
"1789",11823,"up zion, and to magnify your "
"1790",11823," zion "
"1791",11823," my people shall not "
"1792",11823," but their blood "
"1793",11823," but hearken and hear, "
"1794",11822," i spent the day in the office i met with the twelve"
"1795",11821," this day was celebrated as no other day in utah"
"1796",11821," the proclamation of"
"1797",11821," govornor wells and the other officers"
"1798",11821," but praise be to the lord"
"1799",11821," neither the devil nor wicked men"
"1800",11820," sunday i attended the sabbath school in the morning"
"1801",11819,"mi i met with many people"
"1802",11819," sunday i spent the day at home reading and resting"
"1803",11819," there"
"1804",11818,"your hearts be troubled"
"1805",11818," i am in "
"1806",11818," i am your advocate "
"1807",11818," i have given "
"1808",11818," your works are mani-"
"1809",11818," the veil is taken "
"1810",11818," they await "
"1811",11818," therefore, be ye faithful un-"
"1812",11818," my coming is at the "
"1813",11818," call upon the lord in mighty"
"1814",11818," ask and you shall receive"
"1815",11818," seek diligently to build"
"1816",11817," i spent the day at home i pruned the grape vines"
"1817",11817," we had a good deal of company at the office"
"1818",11816," sunday i spent the day at home was not well there was "
"1819",11816,"i board"
"1820",11815," i had the three presiding"
"1821",11814," i went to fishing in the creek a short time"
"1822",11814," i spent the day in the house was quite poorly"
"1823",11814," i was not able to go to the office i spent the day at"
"1824",11814," i met with the twelve in the afternoon"
"1825",11813," government has had possession"
"1826",11813," we had much company bishop"
"1827",11813," i spent the day in the chur office had a report from "
"1828",11812," sp superintendent being "
"1829",11812," he took the matter in hand and provided the"
"1830",11812," i had a good night's rest, and traveled "
"1831",11812," i find i feel better"
"1832",11812," we took breakfast at the "
"1833",11812," we spent the day at"
"1834",11812," we took break-"
"1835",11812," sea quite smooth"
"1836",11812," we saw some whales"
"1837",11812," i find i can both eat and sleep"
"1838",11812," many large sea gulls "
"1839",11812," it came on foggy and when "
"1840",11812," on arrival "
"1841",11812," we had all we "
"1842",11812," we drove to "
"1843",11812," we took a carriage "
"1844",11811," met with a good deal of company"
"1845",11811," i spent this day at home at work on my journals i was"
"1846",11811," quite early in the morning we heard"
"1847",11811," our big celebration of this event"
"1848",11810," gallespie|thomas p"
"1849",11809,"things of this world who aspire to "
"1850",11809," neither do they"
"1851",11809," judg-"
"1852",11809," blessed"
"1853",11809," fear "
"1854",11809," let not"
"1855",11808," sunday i spent this day at home resting"
"1856",11807," she gave me a history "
"1857",11806," soliciter general willing but atorney general"
"1858",11806," we paid a church "
"1859",11805," george temple, st"
"1860",11805," george, washington county, utah territory|st george"
"1861",11805," reports of the ordinances in the"
"1862",11805," i met with the priesthood and scientific association"
"1863",11805," after the scientific association"
"1864",11805," woodruff give "
"1865",11804,"wilford woodruffs"
"1866",11803," i spent the day in the office i met with zions savings "
"1867",11802,"and concerning babylon the great, "
"1868",11802," and though "
"1869",11802," let my saints "
"1870",11802," there are those in my"
"1871",11802," there "
"1872",11801," i attended a bank meeting"
"1873",11801," woodruff"
"1874",11801," sunday i spent the day at home reading"
"1875",11800," all the papers published "
"1876",11799,"mi received the following"
"1877",11799," and terrible fires through the world i am "
"1878",11799," for portland"
"1879",11799," on the cars we found there had"
"1880",11797," i spent the day at home choreing"
"1881",11797," sunday i spent this day at home reading and resting"
"1882",11795,"heaven by the judgments which "
"1883",11795," and thus, "
"1884",11795," therefore, let the "
"1885",11795," all that i the "
"1886",11794," have wired washington"
"1887",11794," cannon"
"1888",11794," w woodruff "
"1889",11793,"wilford woodruff's"
"1890",11792," i was not well i spent the day at home"
"1891",11792," i went"
"1892",11792,"|wilford jr"
"1893",11792," in the afternoon"
"1894",11791," i never saw "
"1895",11791," tomorrow "
"1896",11790," i went to the office spent a few hours and wrote "
"1897",11790," i went to the office, met with quite a number"
"1898",11790," thousands of the saints were praying for me "
"1899",11790," sunday i spent the day at home"
"1900",11788,"upon the wicked, and my wrath "
"1901",11788," as i the "
"1902",11788," i will spare none who re-"
"1903",11788," as i the lord have "
"1904",11788," for i the "
"1905",11788," and the day of wrath "
"1906",11788," and i say "
"1907",11786," sundays i spent the day at home reading i was quite poorly"
"1908",11785," sunday i spent this day at home resting"
"1909",11784," we met with"
"1910",11784," i then met"
"1911",11783," i gave mr maples a large print "
"1912",11783," we received"
"1913",11783," i spent the day in the office and sufferd with sore throat"
"1914",11783," they had not means to devellop "
"1915",11782," i spent the day at home resting"
"1916",11780,"cleanse their feet in pure water "
"1917",11780," and then, "
"1918",11780," as i have said in a "
"1919",11780," the nation is ripened in "
"1920",11779," i went to the office and wrote some in my journal and"
"1921",11779," i went to the temple"
"1922",11777," i spent the day at home reading and resting"
"1923",11777," i spent the day in the office i attended"
"1924",11777," we held a meeting "
"1925",11776,"a the request made by leading men of the nation"
"1926",11774," we find money needed"
"1927",11774," we spent several hours together"
"1928",11774," i also attended a meeting in the farmers "
"1929",11773,"you bring these testimonies before "
"1930",11773," and what i the lord say "
"1931",11773," let them go forth and"
"1932",11772," i spent the day"
"1933",11772," i went to the office met with the bank board and "
"1934",11772,"i spent the day at home reading"
"1935",11771," dickerson|don c"
"1936",11771," i received a "
"1937",11770," afternoon prayer offered "
"1938",11770," the spirit of god was with us"
"1939",11770," afternoon prayer"
"1940",11769,"of this generation, and especially"
"1941",11769," therefore, as i "
"1942",11769," let him who pre-"
"1943",11767," we went"
"1944",11766," he is "
"1945",11765," i met with br "
"1946",11763," the twelve apostles and seven presidents "
"1947",11763," we had a large assembly"
"1948",11762," christianson|c"
"1949",11762," we held a meeting"
"1950",11762," i spent the day at home reading"
"1951",11762," i met with"
"1952",11761," she was accompanid by "
"1953",11760,"nation, and the devil stirs them "
"1954",11760," therefore,"
"1955",11760," therefore, your "
"1956",11759," woodruff offered up the prayer"
"1957",11759," the first presidency occupied most of the time"
"1958",11759," all of the presidency spoke"
"1959",11759," afternoon prayer offered"
"1960",11758," then i visited the"
"1961",11758," in the evening"
"1962",11756,"world from the hour of his death"
"1963",11756," my purposes "
"1964",11756," the hour is at the"
"1965",11756," their murders, blasphemies,"
"1966",11756," i have decreed "
"1967",11755," sunday i spent the day at home reading and resting"
"1968",11755," a vary cold night"
"1969",11755," woodruff opened the conference"
"1970",11754," the stake conferous is held to day in the assembly hall"
"1971",11753," sunday i spent the day at home reading i was quite sick"
"1972",11753," i met with the twelve we setled some difficulties"
"1973",11750," met at the office at noon afternoon"
"1974",11750," the power of god was with us"
"1975",11750,"mi and heard the report "
"1976",11750," i met"
"1977",11750," the authorities of the church"
"1978",11749," i spent the day in the office had much company"
"1979",11749," sunday i spent the day at home resting"
"1980",11749," met with grass creek coal co"
"1981",11749," i spent the day in the office in the power dam "
"1982",11748,"reading the revelations of god "
"1983",11748," on returning to bed on the "
"1984",11748," i will"
"1985",11748," i have already "
"1986",11746," sunday i spent the day reading i had an interview"
"1987",11745," i had "
"1988",11745," this same spirit said to me"
"1989",11745," as a pure holy apostle from"
"1990",11744," they represented "
"1991",11744," the board of the university of the church met"
"1992",11744," the amnesty from"
"1993",11744," we had a meeting with many of the brethren and we visited"
"1994",11743," we had a good deal of talk upon "
"1995",11743," i labored in the garden in the evening"
"1996",11743," at the close of the"
"1997",11742," kiesel|f"
"1998",11742," we considered it favorably but could "
"1999",11742," i spent the day at home reading"
"2000",11741,"during the month of january, "
"2001",11741," at this time "
"2002",11741," while thus exercised "
"2003",11741," i re-"
"2004",11740," we had a vary busy day mr tiernan met with"
"2005",11740," board and transacted the necessary business"
"2006",11740," sunday i spent this day at home"
"2007",11739," they informed"
"2008",11737," board a sugar meeting was "
"2009",11736," the marshal told the "
"2010",11734," sunday i spent this day at home resting"
"2011",11733," george temple, st"
"2012",11732," isunday i spent the day at home resting"
"2013",11731," parkinson |george c"
"2014",11731," he is the last one of the young family of this "
"2015",11731," i spent the day in the office and attended to the business"
"2016",11728," i arose and took breakfast &amp; had an interview "
"2017",11728," i received "
"2018",11725," the court finally decided to "
"2019",11723," i spent the day in the office i got a letter "
"2020",11723," i spent the day in the office we had an interview "
"2021",11722," we had a party at my house"
"2022",11722," i met with board of pioneer electric power company "
"2023",11722," i spent the day at home choreing fixing up"
"2024",11722," in the afternoon "
"2025",11722," i spent the day in the office we had quite a snow storm"
"2026",11721," in the evening i felt quite unwell"
"2027",11721," i wrote "
"2028",11721," i wrote"
"2029",11719," after this meeting we held a council below"
"2030",11719," after considerable conversation "
"2031",11719," before leaving i consecrated "
"2032",11716," we also had "
"2033",11716," we had a vary interesting"
"2034",11716," i had as many of my family"
"2035",11716," cannon is president "
"2036",11716," we are having a hard snow storm which "
"2037",11714," woolley|a"
"2038",11712," croff|b"
"2039",11711," his loss will"
"2040",11711," i wrote"
"2041",11710," cannon"
"2042",11708," sunday i spent the day at home reading and resting"
"2043",11708,"} i spent the day in the office"
"2044",11708," i went to the farmers ward and voted for the constitution "
"2045",11708," the republicans got the majority and elected"
"2046",11708," gov west is determined to hedge "
"2047",11708," sunday i spent this day at home"
"2048",11707," the first time i had spoken to any"
"2049",11697," i went "
"2050",11697," stenhouse|j"
"2051",11695," i wrote "
"2052",11693," we laid hands upon and blessed the "
"2053",11693," cannon"
"2054",11690," croff|b"
"2055",11689," george temple, st"
"2056",11682," pratt jr"
"2057",11682," louis, st"
"2058",11680," i spent most of the day "
"2059",11680," i and apointed a "
"2060",11675," i wrote "
"2061",11671," i went "
"2062",11669," george temple, st"
"2063",11669," george temple, st"
"2064",11669," christofferson|j"
"2065",11669," george temple, st"
"2066",11663," i met with "
"2067",11662," the officers of the bank was elected"
"2068",11653," i signed"
"2069",11651," george temple, st"
"2070",11651," glines|james h"
"2071",11651," hall and the valley house and "
"2072",11651," george temple, st"
"2073",11648," i read "
"2074",11648,"i at their office after the business was "
"2075",11643," i received"
"2076",11643," i met"
"2077",11642," we decided to engage "
"2078",11642," i spent most of this day in bed diarhea following me"
"2079",11642," the quorum "
"2080",11639," thursday fast day i dressed read several sections in"
"2081",11639," i fasted and prayed"
"2082",11636," i spent most "
"2083",11636," i held a meeting with several "
"2084",11631,"wilford woodruff's"
"2085",11627," i had an interview "
"2086",11625," sunday i spent the day reading"
"2087",11623,"a synopsis of w woodruff "
"2088",11623," i spent the "
"2089",11623," as president "
"2090",11620," george temple, st"
"2091",11619," george temple, st"
"2092",11619," george temple, st"
"2093",11619," george temple, st"
"2094",11619," lyman ordained plesant "
"2095",11617," board "
"2096",11616," i was weary at night"
"2097",11614," i had an interview"
"2098",11614," amount to be paid was"
"2099",11614," i spent the night in the office"
"2100",11611," i had an interview in the evening with brother "
"2101",11611,"|wilford woodruff jr"
"2102",11609," george temple, st"
"2103",11603," i wrote"
"2104",11603,") i signed"
"2105",11602," george temple, st"
"2106",11598," asahel and ovando"
"2107",11596," i wrote"
"2108",11596," i tied up wool and swept"
"2109",11595," we drove to warm creek settlement and spent the "
"2110",11593," i spent the day in the house reading"
"2111",11593," the carpen-"
"2112",11593," our cow "
"2113",11590," decided to appoint the same"
"2114",11587," i wrote"
"2115",11587," i receivd"
"2116",11587," george temple, st"
"2117",11587," then for "
"2118",11587," we signed"
"2119",11587," a committee "
"2120",11583," we have tryed to "
"2121",11583," at the close of the meeting we held another "
"2122",11579," george temple, st"
"2123",11577," the same accusation over and over again"
"2124",11577," i could not sleep at night"
"2125",11575," dilley|d"
"2126",11575," dilley|d"
